product_name,taste_body,taste_freshness,taste_tanins,taste_bitternes,taste_sweetnes,alchohol
Dom. de Chevalier 2014,8,7,8,0,0,13.5
Le Saint-Estephe de Montrose 2015,9,9,9,0,0,13.5
Bouchard Bourgogne Pinot Noir Reserve du Centenaire 1998,7,7,6,0,0,13
Meinklang Nacht 2017,7,6,6,0,0,11.5
G. Reynolds Finissima Cava Brut Rosè,6,7,0,0,3,11.5
Amarula Vanilla Spice,0,0,0,0,0,15.5
Villa Ponciago Moulin-à-Vent les Grès Rouges 2016,8,5,5,0,0,13
Leth Gigama Blauer Zweigelt Grande Reserve 2015,7,8,6,0,0,13.5
Meteor Biere De Noël Keg,7,5,0,6,0,5.8
Quaglia Berto Vermouth di Torino Rosso,0,0,0,0,0,17
Malvirà Roero Arneis 2018,7,8,0,0,1,12
Clos Bagatelle Donnadieu 2016,8,8,8,0,0,13.5
BWychwood Black Wych,7,5,0,7,0,5
Athenais Bourgogne Chardonnay 2016,6,8,0,0,1,12
Ch. Valoux 2014,9,6,8,0,0,12.5
Ch. Valoux Blanc 2016,7,8,0,0,1,13
Bennati 1870 Recioto di Soave,6,7,0,0,8,12.5
Dana Estates Helms Cabernet Sauvignon,8,8,8,0,0,15.3
Dana Estates Onda Cabernet Sauvignon,10,9,8,0,0,15.2
Coccinella Aldo Viola 2016,8,7,7,0,0,13.5
Aldo Viola Egesta 2017,9,8,0,0,1,13.5
Aldo Viola Krimiso Catarratto 2017,8,7,0,0,1,13
Tenuta de Poi Salice Salentino Riserva 2014,8,7,6,0,0,13.5
Nonno Pietro Vino Rosso,7,8,7,0,0,14
Durio Monferrato Dolcetto,4,9,5,0,0,12.5
Durio L'Armatore Barbera d'Asti,8,7,7,0,0,14.5
Kaapse Brouwers Tineke Breakfast Stout,7,3,0,6,0,7.9
Christian Clerget Chambolle-Musigny 2014,6,8,5,0,0,13
Christian Clerget Chambolle-Musigny 1er Cru Les Charmes 2014,6,8,5,0,0,13.5
The Man Behind Beijing Lager,4,5,0,4,0,5
The Man Behind Berlin IPA,7,7,0,8,0,5.8
Ch. Chasse-Spleen 2004,10,10,9,0,0,13
Ch. Chasse-Spleen 2008,11,10,10,0,0,13
Louis Roederer Cristal Rosé 2002,9,9,0,0,1,12
Små Cactus Blossom & Lime,0,0,0,0,0,15
Yalumba Old Bush Vine Grenache 2016,9,8,7,0,0,14
Yalumba Y Series Riesling 2017,6,10,0,0,1,12
Dalrymple Cave Block Chardonnay,8,8,0,0,1,12.5
La Croix de Seguin 2014,9,7,8,0,0,14
Savage Thief in the Night,9,10,9,0,0,13
Griesel Chardonnay Brut Nature,8,8,0,0,2,12.5
Griesel Blanc de Noirs Brut,6,10,0,0,3,12.5
Siro Pacenti Brunello di Montalcino Vecchie Vigne 2013,7,8,8,0,0,14
La Maison du Crémant Brut,7,9,0,0,2,12.5
Salicutti Rosso di Montalcino 2016,7,9,6,0,0,14.5
Six Degrees North Snowy,7,3,0,4,0,7.5
Rattalino Barolo Trentaquattro34,7,10,10,0,0,14
Chartron et Trébuchet Cremant de Bourgogne Brut,6,11,0,0,3,12
Dom. Heitz-Lochardet Meursault 1er Cru Les Perrières 2017,8,10,0,0,1,13
Dom. Heitz-Lochardet Pommard 1er Cru Les Pezerolles 2016,8,10,7,0,0,12.5
Dom. Chofflot-Valdenaire Givry 1er Cru Clos de Choué,9,8,6,0,0,13
Vignerons de Mancey Mâcon Villages,7,8,0,0,1,13
Bitouzet-Prieur Meursault Les Corbins,9,9,0,0,1,13.5
Bitouzet-Prieur Meursault 1er Cru Les Charmes,10,7,0,0,1,13
Bachey Legros Santenay 1er Cru Clos des Gravières,4,6,0,0,1,14
Bitouzet-Prieur Volnay Premier Cru Les Aussys,9,6,6,0,0,13.5
Bachey-Legros Santenay 1er Cru Clos Rosseau Vieilles Vignes,5,7,6,0,0,13.5
Bachey-Legros Santenay Champs Claude Vieilles Vignes,8,8,6,0,0,13.5
Dom. Heitz-Lochardet Pommard 1er Cru Rugiens 2016,7,10,7,0,0,12.5
Norman Hardie Riesling 2017,7,10,0,0,3,11
Pietro di Campo Perfetto Langhe Rosso,8,7,7,0,0,13.5
La Rioja Alta Lat 42 2016,7,7,5,0,0,14
Norman Hardie County Pinot Noir Unfiltered 2016,8,10,9,0,0,11.5
Norman Hardie County Chardonnay Unfiltered 2016,6,10,0,0,2,13
Norman Hardie Chardonnay Unfiltered 2016,7,9,0,0,2,12.6
Norman Hardie Pinot Noir Unfiltered 2016,7,9,8,0,0,11.5
Verum Patagonia Pinot Noir,7,7,3,0,0,13.5
Lurton Le Petit Pas Blanc,6,7,0,0,1,12.5
Lurton Le Petit Pas Rouge,7,7,6,0,0,13.5
Verum Malvasía,4,10,0,0,2,13.5
Verum Patagonia Chardonnay,8,7,0,0,1,13.6
Pierre Labet Beaune Clos du Dessus Des Marconnets blanc 2015,7,8,0,0,1,13
Pierre Labet Beaune 1er Cru Coucherias 2014,8,8,8,0,0,13
Pierre Labet Beaune Clos du Dessus Des Marconnets rouge 2014,7,8,8,0,0,13
Ch. de la Tour Clos Vougeot 2015,7,8,7,0,0,13.5
Pierre Labet Bourgogne Blanc Vieilles Vignes 2015,7,7,0,0,1,13
Blue Moon Belgian White,5,8,0,2,0,5.4
Von Buhl Rosé Brut,7,8,0,0,1,12.5
Von Buhl Kieselberg Riesling GG 2017,8,9,0,0,1,13
Von Buhl Ungeheuer Riesling GG 2017,8,9,0,0,1,13
Christer Berens Barbera d'Alba Superiore,10,5,5,0,0,14.5
Charles Sparr Riesling Schoenenbourg Grand Cru 2013,7,8,0,0,3,12.5
Cotes de Jura Chardonnay Messagelins 2016,8,9,0,0,1,13
Marcel Cabelier Crémant du Jura Extra Brut,7,8,0,0,1,12.5
7 Fjell Gateway Addictive IPA,7,6,0,8,0,6
Champliau Crémant de Bourgogne Brut Authentique,7,7,0,0,1,12.5
Champliau CdB Brut Rosé,7,7,0,0,1,12.5
Ch. Dudon Reserve de la Cave 2000,7,8,8,0,0,12
Ch. Kefraya Les Bretèches,10,9,7,0,0,14
Ch. Kefraya 2008,9,8,7,0,0,13
Ch. Kefraya 2013,10,8,7,0,0,14.5
Fontaleoni Rosso de Toscana 2017,8,8,8,0,0,12.5
Solà Classic Priorat 2015,9,7,9,0,0,15
Thornbridge Tonttu,6,7,0,8,0,6
To Øl My Honningkage is Bigger Than Yours,7,6,0,9,0,12.3
Geiranger Bryggeri Stabbefonna Jule¯l,9,7,0,8,0,7.5
La Maison du Crémant Brut Cuvée Prestige,8,7,0,0,2,12.5
Rall Ava Chenin Blanc,10,10,0,0,1,13
Iñigo Amézola Tempranillo,8,8,8,0,0,14
Hemar 7,8,7,5,0,0,14
Hemar 12,8,7,6,0,0,13.5
Hemar Llanum,9,8,7,0,0,14
Pure Hindbær,0,0,0,0,0,16.4
Bad Santa Julebrygg,8,7,0,6,0,5.6
Wettre Jul³ Belgisk Juletrippel,8,6,0,4,0,8.5
Wettre Julekula 2018,10,4,0,5,0,8
EGO Paler than Yule,6,8,0,5,0,6
EGO Is this Christmasy Enough for you?,8,6,0,5,0,7.5
Les Chênes de Bouscaut Blanc 2016,8,7,0,0,1,13.5
Ch. Brown Blanc 2016,8,9,0,0,1,13.5
Iñigo Amézola Reserva 2012,8,8,0,0,1,14
Roagna Barbaresco 2013,9,8,9,0,0,13.5
Raddeck Edition 2Hügel vom Kalkenstein Riesling Trocken 2017,8,8,0,0,2,13
Baglio di Pianetto Frappato 2017,8,8,9,0,0,13
Nita Priorat 2016,8,9,8,0,0,14.5
Land of Saints Chardonnay 2016,8,10,0,0,1,12.8
Land of Saints Pinot Noir 2017,8,9,8,0,0,14.1
Reeve The Prism Riesling 2017,9,9,0,0,1,12.9
Mayacamas Cabernet Sauvignon 2014,9,9,9,0,0,13.7
Christer Berens Riesling,8,9,0,0,2,11.5
Kühn Doosberg Riesling Trocken 2016,9,9,0,0,1,13
Lapeyre La Magendia Jurançon 2016,7,8,0,0,7,12.5
Lapeyre Balaguèra Jurançon 2014,9,9,0,0,8,12.5
Kracher TBA Nr 9 Welschriesling 2008,10,9,0,0,11,8
Tedeschi Capitel San Rocco Valpolicella Ripasso Superiore 2016,8,7,9,0,0,14.5
Lusi Seabra Xisto Ilimitado Branco 2017,8,8,0,0,1,13.5
Kracher Grande Cuvée TBA Nr 6 2015,9,9,0,0,10,10
Kracher Scheurebe TBA Nr 10 2015,9,9,0,0,11,8
Veyder-Malberg Loibner Grüner Veltliner 2017,7,8,0,0,1,12.5
Veyder-Malberg Brandstatt Riesling 2017,9,9,0,0,1,13
Veyder-Malberg Alter Native Grüner Veltliner 2016,9,9,0,0,1,12.5
Magic Rock Fantasma IPA,6,7,0,5,0,6.5
Ridge Geyserville 2016,8,8,8,0,0,14.5
Ridge Lytton Springs 2016,8,8,8,0,0,14.5
Ogereau L'Anjouée Anjou Rouge 2017,7,7,6,0,0,12.5
Ogereau Cos le Grand Beaupréau Savenniéres 2016,8,8,0,0,1,13.5
Martha Stoumen Post Flirtation 2018,7,8,7,0,0,12.7
Martha Stoumen Nero d'Avola 2017,8,9,8,0,0,13
Fabbrica Prototipo 470 Sangiovese 2013,8,8,8,0,0,14
Sottimano Langhe Nebbiolo 2016,8,8,7,0,0,14
Sottimano Pairolero Barbera d'Alba Superiore 2016,8,8,7,0,0,14.5
Sottimano Barbaresco Cottá 2015,9,8,8,0,0,14
Sottimano Barbaresco Basarin 2015,9,9,8,0,0,14
Mayacamas Chardonnay 2016,9,10,0,0,1,14
Big Red Beast 2017,9,4,6,0,0,12.5
Pujanza Hado 2015,8,8,7,0,0,14.5
Ligier Chardonnay Arbois,8,9,0,0,1,12.5
Monterosso Volcano Bianco 2017,7,8,0,0,1,13
Monterosso Crater Bianco 2017,8,8,0,0,1,12.5
Monterosso Sisma 2016,7,7,6,0,0,13
Monterosso Carbonio 2016,6,7,6,0,0,13
Robert-Denogent Pouilly-Fuissé La Croix 2016,9,8,0,0,1,13.6
Robert-Denogent Pouilly-Fuissé La Croix 2016,9,8,0,0,1,13.6
Robert-Denogent Saint-Véran Les Pommards 2016,7,6,0,0,1,13.6
Robert-Denogent Saint-Véran Les Pommards 2016,7,6,0,0,1,13.6
Robert-Denogent Mâcon-Fuissé Les Taches 2016,7,8,0,0,1,13
Robert-Denogent Mâcon-Fuissé Les Tâches 2016,7,8,0,0,1,13
Robert-Denogent Mâcon-Villages Les Sardines 2017,7,8,0,0,1,13.2
Robert-Denogent Mâcon-Villages Les Sardines 2016,7,8,0,0,1,13
Loimer Langenlois Blanc de Blanc Brut Nature Grosse Reserve 2013,9,9,0,0,1,12
Veyder-Malberg Buschenberg Riesling 2017,9,9,0,0,1,13.5
Georg Breuer Berg Roseneck 2014,5,6,0,0,2,11.5
The Man Behind Madrid Brown Ale,9,8,0,8,0,5.4
Ch. Soudars 2005,8,7,7,0,0,13
Weing. Martin Muthenthaler Spitzer Graben Grüner Veltliner 2017,9,9,0,0,1,12
Les Tours de Laroque 2015,8,8,7,0,0,14.5
Weing. Martin Muthenthalerr Vießlinger Stern Grüner Veltliner 2017,10,9,0,0,1,12
Weing. Martin Muthenthaler Vergelt´s Gott Grüner Veltliner 2017,10,9,0,0,1,12
Weing. Martin Muthenthaler Vießlinger Stern Riesling 2017,9,9,0,0,1,12
Weing. Martin Muthenthaler Ried Bruck Riesling 2017,9,10,0,0,1,12
Stolpman Ballard Canyon Grenache 2014,8,10,7,0,0,14.5
Congretel L'Épicurieux Morgon 2017,6,8,6,0,0,12
Congretel L'Èpicurieux Régnié 2017,6,8,6,0,0,12
Corison Sunbasket Vineyard Cabernet Sauvignon 2014,8,9,8,0,0,13.7
Ch. Malager 2010,7,8,8,0,0,13
Clos de la Chapelle Beaune 1er Cru Les Reversées 2016,7,8,0,0,1,13.5
Corison St. Helena Napa Valley Cabernet Sauvignon 2015,8,9,8,0,0,13.6
Lenoble Intense mag 14,7,8,0,0,2,12
Lutum Gap's Crown Vineyard Chardonnay 2016,8,10,0,0,1,13.5
BrewDog Get Out Claus Christmas,8,3,0,6,0,8.2
Jakob Schneider Niederhäuser Hermannshöhle Riesling Trocken 2017,8,9,0,0,2,12.5
Mikkeller Hazy Holidays New England APA,7,7,0,5,0,4.9
Ølkymisten Gingerbread Maniac,7,3,0,4,0,7
Grover Art Collection Cabernet Shiraz,10,8,9,0,0,13
Grover La Réserve,10,8,8,0,0,14
Jinro Chamisul Soju,0,0,0,0,0,17.8
Ch. Vrai Caillou,7,8,8,0,0,12
Ch. Vrai Caillou Blanc,7,7,0,0,2,12
Greatwall Cabernet Sauvignon,9,8,6,0,0,13
Verrocchio Rosso,8,7,6,0,0,11.5
Viña Muriel Reserva,9,8,8,0,0,14
Muriel Fincas de la Villa Crianza,8,9,8,0,0,13.5
Pere Mata Julebobler Brut Reserva,6,8,0,0,2,11.5
Chill Out Riesling,6,9,0,0,1,12
Chill Out Malbec,8,5,5,0,0,13
Mas Doix 1902 Centanary Carignane 2012,10,8,8,0,0,14
Mas Doix Doix 2013,10,8,8,0,0,15
Giacosa Fratelli Barolo Vigna Mandorlo 2008,9,7,7,0,0,13.5
Dr. Heidemanns-Bergweiler Riesling Sekt Extra Dry,3,9,0,0,3,12
Sybille Kuntz Riesling,3,9,0,0,1,11
Trediberri Langhe Nebbiolo 2018,10,10,9,0,0,14
Chazalettes Vermouth della Regina,0,0,0,0,0,16.5
Brovia Barolo Villero 2013,5,6,7,0,0,14.5
Brovia Barolo Rocche di Casteglione 2013,6,7,8,0,0,14.5
Brovia Barolo Garblèt Suè 2013,6,6,9,0,0,14.5
Brovia Barolo Brea Vigna Ca'Mia 2013,5,5,7,0,0,14.5
Brovia Barolo Unio 2014,8,7,8,0,0,14
Brovia Barbera d'Alba Sorì del Drago 2015,5,6,6,0,0,14
Brovia Barolo 2013,4,7,7,0,0,14.5
Little Brother Dark Revealed Nougat + Orange,8,3,0,5,0,10
Ch. Le Grand Verdus Bordeaux Supérieur 2016,8,7,7,0,0,13
Ch. Musar 1979,10,9,7,0,0,14
Ch. Musar 2010,9,8,8,0,0,13.5
San Jacopo da Vicchiomaggio Il Santo,7,5,0,0,10,15.5
Ch. Musar 2010,8,8,8,0,0,13.5
Arnaces Pinot Grigio,7,10,0,0,1,13
Marques de Murrieta Gran Reserva,8,6,5,0,0,14
Ch. Minuty Rosé et Or,8,11,0,0,2,13
Ch. Minuty Rosé et Or,9,10,0,0,2,13
Ch. Minuty Rosé et Or,8,11,0,0,2,13
Ch. Haut-Bailly 2014,7,4,8,0,0,13
Ch. Léoville Barton 2014,7,5,6,0,0,13.5
Ch. Minuty Prestige,10,11,0,0,2,13
Billecart-Salmon Blanc de Blancs Brut,4,8,0,0,2,12
Billecart-Salmon Cuvée Nicolas François Billecart Brut 2006,4,9,0,0,2,12.5
Brovia Barolo 2009,5,8,7,0,0,14
Samurai Sake,10,6,0,6,0,18
Samurai Sake,10,6,0,6,0,18
Tiny Rebel Stay Puft,8,3,0,5,0,5.2
Terza Rima Dannata,8,3,0,5,0,7.5
Terza Rima Innamorata,5,7,0,5,0,4.9
Terza Rima Ostinata,6,4,0,6,0,8.5
Terza Rima Impetuosa,7,6,0,5,0,9
Terza Rima Viziosa,7,3,0,6,0,6.6
Terza Rima Virtuosa,6,5,0,4,0,5.6
Montseny American Barley Wine,7,4,0,5,0,9.5
Freixenet Can Sala Cava de Paraje Calificado 2007,9,9,0,0,1,12.5
Wettre Bryggeri Prosjekt Sur V 2.0,9,7,0,6,0,8
Oslo Brewing Co My Dhalia Clementine Imperial Stout,8,2,0,2,0,11.5
Oslo Brewing Co Imperial Dream Porter,8,2,0,3,0,9.5
Most Wanted Prosecco,5,6,0,0,3,11
Reodor Felgens Flåklypa Rødvin,6,9,5,0,0,13
Vazart Coquart Spécial Foie Gras Blanc de Blancs Sec,5,9,0,0,3,12
Vazart-Coquart Special Club Blanc de Blancs Brut 2010,7,10,0,0,1,12
Guigal Saint-Joseph Vigne de l'Hospice 2016,7,7,8,0,0,13.5
Guigal Côte-Rôtie La Mouline 2014,7,7,8,0,0,13
Guigal Côte-Rôtie La Turque Côte Brune 2014,5,5,7,0,0,13
Guigal Côte-Rôtie La Landonne 2014,6,6,8,0,0,13
De Montille Corton-Charlemagne Grand Cru 2015,5,8,0,0,1,13
Deux Montille Bourgogne Blanc 2015,5,8,0,0,1,12.5
De Montille Corton Clos du Roi Grand Cru 2015,5,6,4,0,0,13
Carat de Chateau Reaut 2012,10,7,9,0,0,13.5
Donnafugata Bell'Assai Frappato di Vittoria 2017,6,8,5,0,0,13.5
Dom. Rollin Bourgogne Aligoté 2017,5,8,0,0,1,12.5
Dom. Rollin Bourgogne Hautes-Côtes de Beaune 2017,5,7,5,0,0,12.5
Dom. Rollin Pernand-Vergelesses Les Cloux 2015,7,7,0,0,1,13
Dom. Rollin Savigny-les-Beaune Aux Grands Liards 2014,7,8,5,0,0,13
Dom. Rollin Pernand-Vergelesses Premier Cru Les Fichots 2014,7,8,6,0,0,13
Ch. Linot 2014,4,7,6,0,0,13.5
Blain Côte de Brouilly Les Jumeaux 2016,5,7,4,0,0,13
Blain Côte de Brouilly Pierre Bleue 2016,4,7,4,0,0,13
Fritz Haag Brauneberg Juffer Sonnenuhr Riesling Trocken GG 2016,4,8,0,0,2,13
Amabuki Tokubetsu Junmai,4,5,0,2,0,15
Ch. Canon 2014,9,9,9,0,0,14
Dom. René Bessac Côtes du Rhône Villages Plan de Dieu,7,3,4,0,0,14.5
Bod. Vitulia Hacienda Ribera del Duero 2014,8,7,5,0,0,14
Dom. Vocoret Chablis 1er Cru Mont de Milieu 2016,7,8,0,0,1,13
Dom. Vocoret Chablis Grand Cru Vaudesir 2016,7,8,0,0,1,13
Bod. Vitulia Hacienda Vitulus Albillo Barrica 2016,4,9,0,0,2,13
Ökonomierat Rebholz Im Sonnenschein Riesling GG 2008,4,8,0,0,1,13
Ökonomierat Rebholz Im Sonnenschein Riesling GG 2009,4,7,0,0,1,13
Ökonomierat Rebholz Im Sonnenschein Riesling GG 2011,5,7,0,0,1,13
Ökonomierat Rebholz Im Sonnenschein Riesling GG 2012,5,8,0,0,1,12.5
Ökonomierat Rebholz Im Sonnenschein Riesling GG 2013,4,5,0,0,1,13
Ökonomierat Rebholz Im Sonnenschein Riesling GG 2014,4,7,0,0,1,13
Digioia-Royer Chambolle-Musigny 2015,8,7,7,0,0,13
Digioia-Royer Chambolle-Musigny Les Fremières Vieilles Vignes 2015,8,7,8,0,0,13
Digioia-Royer Chambolle-Musigny 2016,8,7,8,0,0,13
Digioia-Royer Chambolle-Musigny Les Fremières Vieilles Vignes 2016,8,7,8,0,0,13
Livernano Chianti Classico Riserva 2013,7,6,5,0,0,12.5
Livernano Chianti Classico 2013,6,7,5,0,0,13.5
Livernano Chianti Classico Gran Selezione 2013,8,7,5,0,0,14
Vinhas Velhas Branco,5,4,0,0,1,12
Vinhas Velhas Tinto,5,7,7,0,0,12.5
Prosecco Extra Dry,3,7,0,0,2,11
Bel Colle Verduno Pelaverga 2017,7,8,7,0,0,14.5
Poppels New England IPA,7,5,0,8,0,7
Moments Grenache 2017,7,7,8,0,0,13.5
Sagene Tannjul 2018,8,5,0,3,0,8
Schiopetto Collio Malvasia 2016,8,9,0,0,1,15
Schiopetto Collio Sauvignon 2016,7,9,0,0,1,14.5
Rebourgeon-Mure Beaune 1er Cru Les Vignes Franches 2016,5,9,5,0,0,13
Rebourgeon-Mure Zèlie 2017,7,10,0,0,1,13
Capanna Brunello di Montalcino 2013,8,9,8,0,0,14.5
Pierre-Marie Chermette Fleurie Poncie 2017,6,7,7,0,0,13
Pierre-Marie Chermette Beaujolais Blanc 2017,7,7,0,0,1,13.5
Pierre-Marie Chermette Moulin à Vent Les Trois Roches 2017,7,7,7,0,0,13
Pierre-Marie Chermette Fleurie Les Garants 2017,8,6,6,0,0,13
Ambriel Blanc de Blancs 2010,5,11,0,0,2,11
Ambriel Classic Cuvée Brut,5,11,0,0,2,12
Cortese Senia Nero d'Avola Terre Siciliane 2016,8,10,5,0,0,13
Cortese Nostru Nerello Mascalese 2017,6,10,4,0,0,13
Cortese Sabuci Cerasuolo di Vittoria 2016,7,9,6,0,0,13.5
Pascal Bouchard Bourgogne Aligoté Réserve,7,10,0,0,1,12.5
Pascal Bouchard Bourgogne Pinot Noir Réserve Saint Pierre,8,10,9,0,0,12.5
Pfaff Black Tie Pinot Gris Riesling 2017,6,8,0,0,3,13
Pfaff Riesling Cuvée Jupiter 2016,6,9,0,0,1,12
Pfaff Tradition Pinot Gris 2017,7,7,0,0,3,13.5
Pfaff Steinert Grand Cru Riesling 2016,6,9,0,0,1,12.5
Val D'Oca Prosecco Extra Dry Millesimato,5,6,0,0,3,11
Medrano Irazu Reserva de la Familia 2010,9,7,7,0,0,14
Amador Medrano Parcela 14.8 2015,10,8,7,0,0,14
Los Aguilares Pago El Espino 2014,10,9,9,0,0,14.5
Bod. Vegalfaro Rebel.lia 2016,9,6,8,0,0,14
Los Aguilares Tadeo Petit Verdot 2015,9,7,9,0,0,14
Los Aguilares PN Pinot Noir 2016,9,7,5,0,0,13.5
Mikaela Bobal 2012,10,9,10,0,0,14
Dehesa Valquejigoso 2012,10,9,10,0,0,15
Luis Medrano Graciano 2010,10,6,10,0,0,14
Toni Jost Alte Reben Riesling Trocken 2016,7,7,0,0,2,13
Toni Jost Bacharacher Spätlese Feinherb 2015,6,10,0,0,3,11.5
Toni Jost Im Hahn Bacharach Riesling GG 2016,6,9,0,0,2,12.5
Charles Sparr Riesling Lieu Dit Altenbourg 2012,6,9,0,0,2,12.5
Charles Sparr Riesling Lieu Dit Altenbourg 2014,6,9,0,0,2,12.5
Roger Perrin Côtes du Rhône Prestige Blanc 2017,7,6,0,0,1,13.5
Roger Perrin Côtes du Rhône Cuvée Laura 2017,8,6,0,0,1,13.5
Berthier Les Chasseignes Sancerre 2016,7,9,0,0,1,12.5
Cast. Monjardin Garnacha La Cantera,8,6,7,0,0,13.5
Sierra Cantabria Reserva,9,7,7,0,0,14
Berthier Terre de Silex 2016,6,11,0,0,1,12.5
Berthier Terre de Caillotte 2015,6,10,0,0,1,12.5
Berthier Terre de Marne 2015,6,10,0,0,1,12.5
Bod. Pascual Peñalosa Ribera del Duero Crianza 2017,8,7,5,0,0,14
Bod. Pascual Peñalosa Ribera del Duero Tinto Roble 2017,7,6,4,0,0,14
Besson Chablis 2017,8,6,0,0,2,12.5
Marenco Piemonte Rosso 2016,8,9,6,0,0,13.5
Marenco Piemonte Bianco 2017,6,7,0,0,2,11.5
Zind-Humbrecht Muscat Goldert Grand Cru 2016,8,8,0,0,2,12
Tertre Roteboeuf Saint Emilion Grand Cru 2013,9,6,7,0,0,13.5
Borgeot Chassagne-Montrachet 1er Cru Clos St Jean 2015,8,8,0,0,1,13.5
Mont'Albano Valpolicella Ripasso 2015,8,7,7,0,0,13.5
Mont'Albano Pinot Grigio Friuli 2017,6,7,0,0,2,12
Mont'Albano Terre Biologiche Bianco,5,6,0,0,2,11.5
Mont'Albano Amarone della Valpolicella 2011,10,7,7,0,0,15.5
Mont'Albano Refosco Trevenezie,6,6,4,0,0,12
Lttle Brother Dreamin' of Ipanema,7,7,0,8,0,6.5
Lejeune Pommard 1er Cru Les Argillières 2016,7,7,5,0,0,13
Lejeune Pommard 1er Cru L'Unique 2016,7,7,6,0,0,13
Lejeune Bourgogne Passetoutgrain 2016,6,6,4,0,0,12.5
Lejeune Monthélie En Romagnien 2017,6,7,4,0,0,13
Lejeune Bourgogne Les Grandes Carelles 2017,6,6,4,0,0,13
Ch. Latour 2005,8,6,6,0,0,13
Jeannot Bourgogne Chardonnay 2016,6,7,0,0,1,13
Jeannot Santenay Blanc Clos des Hâtes 2016,6,7,0,0,1,13
Jeannot Bourgogne Pinot Noir 2016,6,7,4,0,0,13
Jeannot Maranges Côte de Beaune 2016,7,7,4,0,0,13
Jeannot Maranges 1er Cru La Fussière 2016,7,7,5,0,0,13
Jeannot Meursault Vieilles Vignes 2016,7,7,0,0,1,13
Myth Sparkling Brut,6,7,0,0,3,7
De Buris Amarone Classico Riserva 2008,9,8,6,0,0,15.5
Jean-Claude Buecher Cremant d'Alsace Empirente 2014,7,9,0,0,2,12.5
La Barbatella Noe Monferrato Bianco 2015,6,8,0,0,1,13
La Barbatella Sonvico Monferrato Rosso 2011,8,7,7,0,0,14.5
Le Guaite di Noemi Amarone della Valpolicella 2008,9,7,9,0,0,17.5
Le Guaite di Noemi Tano Rosso Veronese 2012,7,6,6,0,0,13
I Campi Campo Ciotoli Valpolicella Superiore Ripasso 2015,9,8,7,0,0,14.5
La Barbatella Ruanera Monferrato Rosso 2015,8,8,7,0,0,13.5
La Barbatella La Vigna dell'Angelo Nizza 2015,9,7,7,0,0,14.5
Le Guaite di Noemi Recioto della Valpolicella 2009,9,9,8,0,0,13.5
Colla Campo Romano Langhe Pinot Nero 2013,8,8,7,0,0,13.5
Dom. de Marcoux Chateauneuf-du-Pape 2014,5,5,5,0,0,14
Richard Rottiers Moulin à Vent 2016,8,8,8,0,0,13
Ch. Haut-Beychevelle Gloria 2016,5,8,6,0,0,13.5
Ch. Haut-Beychevelle Gloria 2015,6,7,6,0,0,13.5
Remelluri Reserva 2012,9,9,8,0,0,14.5
Ch. Canon 2012,9,8,8,0,0,14
Agrapart Minéral Blanc de Blancs Grand Cru Extra Brut 2012,8,8,0,0,1,12
Lindes de Remelluri Viñedos de Labastida 2014,8,8,7,0,0,14
Le Bertarole Valpolicella Classico Le Filagne 2017,8,7,9,0,0,12.5
Le Bertarole Valpolicella Classico Superiore Ripasso 2015,8,9,7,0,0,14.5
Le Bertarole Amarone della Valpolicella Podere Cariano 2013,9,9,7,0,0,15
Le Bertarole Amarone della Valpolicella Podere Le Mergonole 2013,8,9,7,0,0,15
Bryggerhuset Jule¯l Fiken & Daddel Dubbel,8,4,0,6,0,9
Ægir AUD #8 IPA,8,7,0,8,0,6
Ægir Bryggve Blonde Ale,7,7,0,7,0,6
Ægir India Pale Ale,9,8,0,10,0,6.5
Ægir Bæver Double White IPA,8,7,0,7,0,8
"Gimme, Gimme, Gimme Riesling",7,10,0,0,2,12.5
Wine Mechanic Syrah,7,7,6,0,0,12.5
Dom. de la Viguerie Rivesaltes 1979,8,7,0,0,8,15.5
Ch. La Roche Bordeaux Supérieur 2017,9,8,7,0,0,13
Villaggio del Colle Piemonte Barbera,7,8,7,0,0,12.5
Ch. Prieuré de Monastir del Camp 1961,9,7,0,0,8,17.5
Dom. de la Viguerie Rivesaltes 1979,8,7,0,0,8,15.5
Reeve Rhoda Pinot Noir 2017,8,10,8,0,0,13.3
Rhys Alesia Anderson Valley Pinot Noir 2016,8,10,8,0,0,12.9
Rhys Alesia Santa Cruz Mountains Pinot Noir 2016,9,10,9,0,0,12.9
Pasqua Romeo & Juliet Love Wall Rosso,8,7,6,0,0,12.5
Weing. K.H. Schneider Felsenberg Rsl Tr 2017,8,10,0,0,1,12.5
Pillot Bourgogne Pinot Noir,6,7,4,0,0,13
Pillot Volnay 2016,6,8,6,0,0,13.5
Brekeriet Lusse Lelle,3,8,0,1,0,6.5
Ronzano Langhe Nebbiolo,7,6,4,0,0,14
Enzo Boglietti Barolo Brunate 2013,9,6,8,0,0,14.5
Enzo Boglietti Barbera d'Alba 2016,7,7,5,0,0,14.5
Enzo Boglietti Dolcetto d'Alba,7,7,4,0,0,14
Beerbliotek Christmas Nights,7,2,0,4,0,7
Voss Bryggeri Jolabrygg,7,6,0,4,0,6.5
Klackabacken Julöl,8,6,0,5,0,6.2
de Chérisey Meursault-Blagny 1er Cru La Genelotte 2015,7,9,0,0,1,13.5
de Chérisey Meursault-Blagny 1er Cru La Genelotte 2015,5,8,0,0,1,13.5
